player_id,skillcorner_name,fbref_name,player_passing_skill
23769,José Antonio Martínez Gil,José Andrés Martínez,-0.1707183053589696
11477,Bakaye Dibassy,Bakaye Dibassy,-0.1713894398288005
43290,Benjamin Kikanović,Benjamin Kikanovic,-0.1743635997970228
162855,Jacen Russell-Rowe,Jacen Russell-Rowe,-0.1755795553340954
27194,Marvin Antonio Loría Leitón,Marvin Loría,-0.1770350338600542
28586,Taylor Washington,Taylor Washington,-0.1774257156376063
23846,Sebastián Marcelo Blanco,Sebastián Blanco,-0.1783351275662779
43240,Wikelman José Carmona Torres,Wikelman Carmona,-0.1797778865855344
16253,Cristian Daniel Arango Duque,Cristian Arango,-0.180631616846836
27211,Josh Atencio,Joshua Atencio,-0.181920409114342
22956,Luis Alfonso Abram Ugarelli,Luis Amarilla,-0.1824411253811542
44467,Jesús Daniel Bueno Añez,Jesús Daniel Bueno,-0.1843209362106184
153171,Luis Enrique Jr Zamudio Lizardo,Dominique Badji,-0.1867183317248564
31142,Dominique Badji,Dominique Badji,-0.1867183317248564
25953,Mender García Torres,Mender García,-0.186776835495063
33570,Yaw Yeboah,Yaw Yeboah,-0.1870674306739823
43277,Andrew Brody,Andrew Brody,-0.1951045595228683
132623,Theodore Ku-Dipietro,Theodore Ku-Dipietro,-0.1951881295195218
43215,Jáder Rafael Obrian Arias,Jáder Obrian,-0.1985719375531058
36567,Raheem Edwards,Raheem Edwards,-0.2021380106376608
36556,Earl Edwards Jr.,Raheem Edwards,-0.2021380106376608
4916,Jere Uronen,Jere Uronen,-0.202558148053588
332995,Jeremy Rafanello,Jere Uronen,-0.202558148053588
333892,Nathan Rafael Ordaz,Nathan Ordaz,-0.2089673655376152
17069,Filip Krastev,Filip Krastev,-0.2163589613880787
34523,Aarón Herrera,Aaron Herrera,-0.2200268501222337
27158,Gustavo Leonardo Bou,Gustavo Bou,-0.2222204667372399
34534,Ema Twumasi,Ema Twumasi,-0.2243736849590283
18057,Andre Blake,Deandre Kerr,-0.22627637755143
123136,Deandre Kerr,Deandre Kerr,-0.22627637755143
12306,Sergi Palencia Hurtado,Sergi Palencia,-0.2278670321455433
24755,Felipe Martins Campanholi,Luís Martins,-0.2287395912068097
6437,Luís Carlos Ramos Martins,Luís Martins,-0.2287395912068097
31603,Rafael Lucas Cardoso dos Santos,Rafael Santos,-0.2292791802250159
75760,Antony Alves Santos,Rafael Santos,-0.2292791802250159
3676,Fredy Henkyer Montero Muñoz,Fredy Montero,-0.2318565185674664
68362,Bode Shane Hidalgo,Bode Hidalgo,-0.2323337187241869
657894,Julian Zakrewski Hall,Julian Gressel,-0.2324532154370073
36553,Julian Gressel,Julian Gressel,-0.2324532154370073
10227,Teemu Pukki,Teemu Pukki,-0.2350912374671215
36479,Steve Clark,Steven Beitashour,-0.2390489828879649
25474,Steven Mehrdad Beitashour,Steven Beitashour,-0.2390489828879649
2574,DeAndre Roselle Roselle Yedlin,DeAndre Yedlin,-0.2395044977062291
36549,Franco Nicolás Escobar,Franco Escobar,-0.2423009200170915
31162,Romell Samir Quioto Robinson,Romell Quioto,-0.2479523099525118
620393,Levonte Johnson,Levonte Johnson,-0.251398256290156
24262,Sean Johnson,Levonte Johnson,-0.251398256290156
36476,Ralph-William Johnson Priso-Mbongue,Ralph Priso-Mbongue,-0.2523550233104364
36453,Justin Rennicks,Justin Rennicks,-0.2595463006996233
38285,Juan David Mosquera López,Juan David Mosquera,-0.2678848095875106
27177,Ruan Gregorio Teixeira,Georgios Koutsias,-0.2686655988829487
30057,Georgios Koutsias,Georgios Koutsias,-0.2686655988829487
28242,Gregore de Magalhães da Silva,Georgios Koutsias,-0.2686655988829487
18072,Kevon Lambert,Kevin Cabral,-0.269148621351378
13405,Kévin Cabral,Kevin Cabral,-0.269148621351378
24260,Jordan Perry Morris,Jordan Morris,-0.2706551367767024
16583,Dario Župarić,Dario Župarić,-0.272439004471297
69105,Owen Wolff,Owen Wolff,-0.2750709520885956
127615,Ryan Spaulding,Ryan Spaulding,-0.2759308803654152
38539,Edwin Stiven Mosquera Palacios,Edwin Mosquera,-0.2794876558300871
23220,Paul Joseph Arriola Hendricks,Paul Arriola,-0.2813173743372403
27175,Kyle Smith,Kyle Smith,-0.2834184997953367
156487,Missael Rodríguez Padilla,Memo Rodriguez,-0.2837073472552494
31134,José Guillermo Rodríguez,Memo Rodriguez,-0.2837073472552494
69262,Abraham Rodriguez,Memo Rodriguez,-0.2837073472552494
43219,Javain Brown,Javain Brown,-0.2867915721834327
36558,Franuel Amaya,Frankie Amaya,-0.2883307037006289
31126,Zac MacMath,Zac McGraw,-0.2907696985415298
36586,Zac McGraw,Zac McGraw,-0.2907696985415298
31168,Danny Leyva,Danny Leyva,-0.2947700224019872
149788,Jackson Hopkins,Jackson Hopkins,-0.2970376903327651
27124,Christian Ramírez,Christian Ramirez,-0.2973371546919915
38452,Guzmán Corujo Bríccola,Guzmán Corujo,-0.3006388938334231
123132,Daniel Edelman,Daniel Edelman,-0.3063963074665817
27092,Brandt Bronico,Brandt Bronico,-0.3104598373601647
36512,Ariel Daniel Lassiter Acuña,Ariel Lassiter,-0.3220235546086734
238473,Bernard Kamungo,Bernard Kamungo,-0.3228869346923773
17899,Russell Teibert,Russell Teibert,-0.3271992980042135
25057,Joaquín Eduardo Torres,Joaquín Torres,-0.33798682138664
31156,Kacper Przybyłko,Kacper Przybyłko,-0.3394121619932497
28745,Julián Simón Carranza,Julián Carranza,-0.3421155973483083
27152,Scott Caldwell,Scott Caldwell,-0.3423248101069919
123142,Bongokuhle Hlongwane,Bongokuhle Hlongwane,-0.3437216095254127
36471,Matt Real,Matthew Real,-0.3441186399726932
25439,Emanuel Reynoso,Emanuel Reynoso,-0.354966969829123
27095,Diego Iván Rubio Kostner,Diego Rubio,-0.3555154486770238
33010,Rafael Navarro Leal,Rafael Navarro,-0.3556319209570872
34516,Erik Hurtado,Erik Hurtado,-0.3605090140267122
543042,Jorge Leguín Cabezas Hurtado,Erik Hurtado,-0.3605090140267122
5735,Karol Świderski,Karol Świderski,-0.3625886205642378
23851,Dairon Estibens Asprilla Rivas,Dairon Asprilla,-0.3634088155535904
36274,Anderson Andrés Julio Santos,Anderson Julio,-0.3654880004444392
36496,Jared Stroud,Jared Stroud,-0.367140958878953
18531,Billy Sharp,Billy Sharp,-0.3761173230522029
19137,Eduard Löwen,Eduard Löwen,-0.3766761267805216
27150,Maximiliano Nicolás Urruti Mussa,Maximiliano Urruti,-0.3769639662180513
42552,Ramiro Enrique Paz,Ramiro Enrique,-0.377040175842193
23874,Ethan Finlay,Ethan Finlay,-0.3798462207185559
27100,Kei Ansu Kamara,Kei Kamara,-0.3798528016574584
156486,Lucas Bartlett,Lucas Bartlett,-0.3803617406683731
36523,Cristián Daniel Gutiérrez Zúñiga,Cristián Gutiérrez,-0.3831999048644015
27204,Judson Silva Tavares,Sidnei Tavares,-0.3833159544022358
40021,Sidnei Wilson Vieira David Tavares,Sidnei Tavares,-0.3833159544022358
574703,Peter Stroud,Peter Stroud,-0.3842598551438491
38178,Rodney Iván Redes Cáceres,Rodney Redes,-0.3883538835821779
27193,Marco Farfán,Marco Farfan,-0.3884018903292278
173048,Amet Ylber Korça,Amet Korca,-0.3912613510467963
14075,Emiliano Ariel Rigoni,Emiliano Rigoni,-0.3913058676121109
124335,Tomás Gómez,Carlos Gómez,-0.3959588444773682
17971,Ben Sweat,Ben Sweat,-0.3959696099314103
43223,Calvin Harris,Calvin Harris,-0.4003649956539623
31148,Clint Irwin,Calvin Harris,-0.4003649956539623
333059,Gavin Beavers,Calvin Harris,-0.4003649956539623
334451,Calvin Jay Fodrey,Calvin Harris,-0.4003649956539623
14006,Carlos Akapo Martínez,Carlos Akapo,-0.4021043298067944
27094,Charles Kwabena Sapong,Carlos Akapo,-0.4021043298067944
34847,Matthew Hoppe,Matthew Hoppe,-0.4034513119702462
31136,Sam Junqua,Sam Junqua,-0.4126032539954703
43202,José Antonio Alfaro Vázquez,Brandon Vazquez,-0.415411777267673
332952,Gerardo Valenzuela,Brandon Vazquez,-0.415411777267673
36563,Brandon Vázquez Toledo,Brandon Vazquez,-0.415411777267673
17965,Gyasi Zardes,Gyasi Zardes,-0.4266943572285444
36584,Hassan Ndam,Hassan Ndam,-0.4278732595379687
26277,Gastón Nicolás González,Gaston Gonzalez,-0.4344788231730488
23601,Sergio Henrique Santos Gomes,Sergio Santos Gomes,-0.4376446930405492
123133,Serge Ngoma,Sergio Santos Gomes,-0.4376446930405492
31158,Kai Wagner,Kai Wagner,-0.4422113450570924
17480,Giacomo Vrioni,Giacomo Vrioni,-0.4499720077841341
25603,Shaq Moore,Shaq Moore,-0.453350687547295
26463,Álvaro Martin Barreal,Álvaro Barreal,-0.4544488578182724
12706,Georgios Giakoumakis,Giorgos Giakoumakis,-0.4564724992324017
334747,Griffin Dillon,Griffin Dorsey,-0.4584678588653568
27227,Griffin Dorsey,Griffin Dorsey,-0.4584678588653568
26310,Braian Ezequiel Cufré,Braian Cufré,-0.4587973063422527
36461,Andrés Felipe Perea Castañeda,Andrés Perea,-0.4632459653913925
149298,Adam Pearlman,Andrés Perea,-0.4632459653913925
28656,Claudio Nicolás Bravo,Claudio Bravo,-0.4635086835515452
574567,Nathan-Dylan Saliba,Nathan Saliba,-0.4715947440678661
27182,Raymon Gaddis,Ray Gaddis,-0.4722503650858095
36487,Paul Marie,Paul Marie,-0.4731262068118679
27149,Mathieu Choinière,Mathieu Choiniere,-0.4742929018802075
17963,Bobby Shou Wood,Bobby Wood,-0.4840766615163297
23095,Mario González Gutiérrez,Mario González,-0.4841563358336632
27173,Brian White,Brian White,-0.4844603645730974
24103,Franck Boli,Franck Boli,-0.4872824085420491
1048,Arnaud Souquet,Arnaud Souquet,-0.4885350737398173
334229,Bret Halsey,Bret Halsey,-0.4885728670980997
2610,Denis Bouanga,Denis Bouanga,-0.4920447923317519
11700,Erick Javier Davis Grajales,Erick Davis,-0.4942040844527967
68832,Eric Dick,Erick Davis,-0.4942040844527967
34424,Gabriel Cordeiro Pirani,Gabriel Pirani,-0.5048165431242035
332775,Célio Antonio Pompeu Pinheiro Martins,Célio Pompeu,-0.5071820444670105
24263,Nick Lima,Nick Lima,-0.5171321658906731
49304,David Justin Kirk Taylor,David Ayala,-0.527135762858176
27132,Ethan Zubak,Ethan Zubak,-0.5284920858080695
22122,Sam Surridge,Sam Surridge,-0.5302674719883357
24760,Luciano Federico Acosta,Luciano Acosta,-0.5312184230578425
24768,Andrew Gutman,Andrew Gutman,-0.5313444045932685
1424,Brad Guzan,Andrew Gutman,-0.5313444045932685
10936,Xherdan Shaqiri,Xherdan Shaqiri,-0.5346345640828364
43204,Nigel Robertha,Nigel Robertha,-0.5446776592961943
360077,Nicholás Enrique Benalcázar,Nicholas Gioacchini,-0.5459578170419824
24111,Nicholas Gioacchini,Nicholas Gioacchini,-0.5459578170419824
581396,Duncan McGuire,Duncan McGuire,-0.5614498814577149
17968,Fafà Picault,Fafà Picault,-0.5647674435523068
36546,Miguel Ángel Navarro Zárate,Miguel Navarro,-0.5763114475737668
29296,Jon Gallagher,Jon Gallagher,-0.5778270890167322
224209,Stephen Turnbull,Stephen Turnbull,-0.5806695997073756
18061,Alvas Powell,Alvas Powell,-0.5834166553095307
34517,John Pulskamp,John Tolkin,-0.5874497977874269
36620,John Tolkin,John Tolkin,-0.5874497977874269
27126,Adam Lundkvist,Adam Lundqvist,-0.5920606419173355
61099,Adam Grinwis,Adam Lundqvist,-0.5920606419173355
332886,Maximilian Arfsten,Max Arfsten,-0.5923641010052948
43883,Elias Manoel Alves de Paula,Elias Manoel,-0.5989797884377047
24745,Sean Nealis,Sean Nealis,-0.5991481933317467
36598,Isaac Boehmer,Simon Becher,-0.599872624297949
179478,Simon Becher,Simon Becher,-0.599872624297949
18653,Jonathan Bond,Jonathan Dean,-0.6001422336979122
333842,Jonathan Dean,Jonathan Dean,-0.6001422336979122
43201,Jonathan Bell,Jonathan Dean,-0.6001422336979122
31131,Joe Willis,Eryk Williamson,-0.6016466217161475
43220,Luke Haakenson,Luke Haakenson,-0.6032643483422879
22211,Dániel Gazdag,Dániel Gazdag,-0.6080496849026896
32149,Cristián Gonzalo Olivera Ibarra,Cristian Olivera,-0.6172172749524423
36931,Kristijan Kahlina,Cristian Olivera,-0.6172172749524423
27232,Jake Nerwinski,Jake Nerwinski,-0.6232564736511903
36486,James Marcinkowski,Jake Nerwinski,-0.6232564736511903
127613,Diego Gutiérrez,Diego Gutierrez,-0.6261501370587975
27184,Olivier Mbaissidara Mbaizo,Olivier Mbaizo,-0.6284718804343875
43238,Oliver Love Larraz,Olivier Mbaizo,-0.6284718804343875
27147,Zachary Brault-Guillard,Zachary Brault-Guillard,-0.6332071837961073
9563,Santiago Arias Naranjo,Santiago Arias,-0.6338517204505842
25960,Andrés Felipe Reyes Ambuila,Andrés Reyes,-0.6367832364068378
332774,Akil Watts,Akil Watts,-0.6373924268440632
27137,Mason Toye,Mason Toye,-0.6406866102694178
36457,Mason Stajduhar,Mason Toye,-0.6406866102694178
574480,Mitja Ilenič,Mitja Ilenič,-0.6428304913916078
1818,Christian Benteke Liolo,Christian Benteke,-0.644358469291539
172107,Preston Judd,Preston Judd,-0.6509086526367985
23860,Zarek Valentin,Zarek Valentin,-0.65495732930006
33225,Leon Flach,Leon Flach,-0.6619793354239709
166529,Chris Donovan,Christopher Donovan,-0.6758067584605003
27191,Cristhian Fabián Paredes Maciel,Cristhian Paredes,-0.6843387846269561
43791,Enzo Nahuel Copetti,Enzo Copetti,-0.692817012992427
36577,Danny Musovski,Daniel Musovski,-0.6938095018850948
34547,Eric Miller,Eric Miller,-0.7073682526663637
16581,Héber Araujo dos Santos,Pedro Santos,-0.708147547514898
8594,Pedro Miguel Martins Santos,Pedro Santos,-0.708147547514898
27112,Michael David Barrios Puerta,Michael Barrios,-0.7093199508137659
333569,Hayden Sargis,Michael Barrios,-0.7093199508137659
581150,Jules-Anthony Vilsaint,Jules-Anthony Vilsaint,-0.7163743985800158
301533,Hugo-Hilaire Mbongue,Hugo-Hilaire Mbongue Mbongue,-0.7176320970705928
33121,Ethan Bristow,Ethan Bristow,-0.7183703463110387
149304,Jojea Kwizera,Jojea Kwizera,-0.7283678421412014
36494,Cade Cowell,Cade Cowell,-0.7296123485346038
27188,Alejandro Bedoya,Alejandro Bedoya,-0.7385030990030393
689747,London Aghedo,Alejandro Bedoya,-0.7385030990030393
24748,Alex Muyl,Alex Muyl,-0.7387543239830983
332778,Kyle Hiebert,Kyle Hiebert,-0.7393106047667661
27695,Chris Durkin,Chris Durkin,-0.7411914232256055
43239,Darren Yapi,Darren Yapi,-0.7513244655684865
24691,Indiana Vassilev,Indiana Vassilev,-0.7591546788541351
36343,Daniel Alonso Aceves Patiño,Alonso Aceves,-0.7597329672126295
64556,Thorleifur Úlfarsson,Þorleifur Úlfarsson,-0.7597568519592496
24743,Tom Barlow,Tom Barlow,-0.760770865227213
34541,Dylan Nealis,Dylan Nealis,-0.7635815735118298
78115,Damian Las,Damion Lowe,-0.7791647970161738
18059,Damion Lowe,Damion Lowe,-0.7791647970161738
27159,Teal Bunbury,Teal Bunbury,-0.7861032215481477
27214,Luis Felipe Hernández Rico,Felipe Hernandez,-0.7882420159386784
28143,Rasmus Alm,Rasmus Alm,-0.796306834000591
43192,Hunter Sulte,Dante Sealy,-0.8096276439031836
34512,Dante Sealy,Dante Sealy,-0.8096276439031836
67094,José Fajardo Nelson,John Nelson,-0.8191489086330603
9478,Sam Nicholson,Sam Nicholson,-0.8208559790869356
43234,Nathan Harriel,Nathan Harriel,-0.8507435951048328
19196,Prince Osei Owusu,Prince Owusu,-0.8663242879309373
43197,Nnamdi Chinonso Offor,Chinonso Offor,-0.8936732368620894
16441,Mikael Uhre,Mikael Uhre,-0.8939007389775497
13139,Jamal Thiaré,Mikael Uhre,-0.8939007389775497
592212,J.C. Ngando,Jack Panayotou,-0.8977063875620055
333194,Jack Panayotou,Jack Panayotou,-0.8977063875620055
36591,Michael Halliday,Michael Halliday,-0.9193459668685277
34538,Drake Callender,Dante Vanzeir,-0.9262289684329696
31139,Dayne St. Clair,Dante Vanzeir,-0.9262289684329696
27228,Jacob Everett Shaffelburg,Jacob Shaffelburg,-0.9331922541013054
33829,Cameron Harper,Cameron Harper,-0.9979151862302346
74696,Monsef Bakrar,Monsef Bakrar,-1.0114631813000474
127614,Justin Rasmussen,Justin Rasmussen,-1.083166540084709
58947,Samuel Oluwabukunmi Adeniran,Samuel Adeniran,-1.1269898307108253
24738,Kyle Duncan,Kyle Duncan,-1.165354047574833
26794,Dru Yearwood,Dru Yearwood,-1.2031755960359367
31151,Sebastian Anderson,Sebastian Anderson,-1.2662654945725045
133421,Anthony Markanich,Anthony Markanich,-1.2695331338155262
332870,Devin Padelford,Devin Padelford,-1.3403973002341258
9252,Roman Bürki,Cory Burke,-1.461291353263632
18067,Cory Burke,Cory Burke,-1.461291353263632
